CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15163,18,2,304.47,5,2,2,522,New Customers
15164,69,9,2068.92,3,5,4,354,Loyal Customers
15165,373,1,937.6,2,1,3,213,Lost
15166,468,1,167.16,1,1,1,111,Lost
15167,321,5,1552.97,2,4,4,244,At Risk
15168,26,1,106.56,4,1,1,411,New Customers
15169,382,2,569.22,2,2,2,222,Lost
15170,407,1,81.15,2,1,1,211,Lost
15171,331,1,1289.5,2,1,4,214,Lost
15172,9,5,1609.05,5,4,4,544,Champions
15173,381,7,1494.6,2,4,4,244,At Risk
15174,323,2,481.46,2,2,2,222,Lost
15175,72,1,224.14,3,1,1,311,Potential Loyalists
15176,668,1,908.14,1,1,3,113,Lost
15177,426,1,948.93,1,1,3,113,Lost
15178,260,1,40.5,2,1,1,211,Lost
15179,18,13,7157.26,5,5,5,555,Champions
15180,367,3,904.4300000000001,2,3,3,233,At Risk
15181,66,5,1200.2,3,4,4,344,Loyal Customers
15182,154,11,2998.952,3,5,5,355,Loyal Customers
15183,548,3,639.93,1,3,3,133,At Risk
15184,29,4,689.95,4,3,3,433,Loyal Customers
15185,70,1,230.72,3,1,1,311,Potential Loyalists
15186,14,5,1403.2,5,4,4,544,Champions
15187,2,15,4697.38,5,5,5,555,Champions
15188,725,1,310.43,1,1,2,112,Lost
15189,1,46,16781.3,5,5,5,555,Champions
15190,434,1,784.59,1,1,3,113,Lost
15191,463,3,588.05,1,3,3,133,At Risk
15192,120,5,1981.39,3,4,4,344,Loyal Customers
15193,61,1,499.32,3,1,2,312,Potential Loyalists
15194,3,28,12122.44,5,5,5,555,Champions
15196,433,2,316.25,1,2,2,122,Lost
15197,11,6,1458.11,5,4,4,544,Champions
15198,92,5,571.35,3,4,2,342,Potential Loyalists
15199,59,10,3122.4,4,5,5,455,Champions
15200,495,1,549.05,1,1,2,112,Lost
15201,87,7,1842.95,3,4,4,344,Loyal Customers
15203,26,15,4400.18,4,5,5,455,Champions
15204,357,1,316.58,2,1,2,212,Lost
15205,85,2,619.34,3,2,3,323,Potential Loyalists
15206,10,4,420.29999999999995,5,3,2,532,Potential Loyalists
15207,416,3,683.9200000000001,1,3,3,133,At Risk
15208,1,6,970.52,5,4,3,543,Loyal Customers
15209,730,1,178.98000000000002,1,1,1,111,Lost
15210,225,3,962.79,2,3,3,233,At Risk
15211,60,2,1277.48,3,2,4,324,Potential Loyalists
15212,241,2,208.28,2,2,1,221,Lost
15213,319,2,328.35,2,2,2,222,Lost
15214,2,8,1661.44,5,4,4,544,Champions
15215,47,7,2397.43,4,4,4,444,Champions
15216,88,2,486.09,3,2,2,322,Potential Loyalists
15217,563,1,426.24,1,1,2,112,Lost
15218,11,21,9422.97,5,5,5,555,Champions
15219,176,2,685.45,3,2,3,323,Potential Loyalists
15220,52,6,1778.96,4,4,4,444,Champions
15221,366,4,1786.1000000000001,2,3,4,234,At Risk
15222,319,11,3340.19,2,5,5,255,At Risk
15223,226,5,1417.95,2,4,4,244,At Risk
15224,358,5,871.36,2,4,3,243,At Risk
15225,234,1,409.40000000000003,2,1,2,212,Lost
15226,311,1,154.41,2,1,1,211,Lost
15227,37,9,2335.94,4,5,4,454,Champions
15228,66,6,5512.47,3,4,5,345,Loyal Customers
15229,586,1,160.5,1,1,1,111,Lost
15230,239,2,429.6,2,2,2,222,Lost
15231,621,1,250.26,1,1,1,111,Lost
15232,113,2,612.06,3,2,3,323,Potential Loyalists
15233,401,1,59.400000000000006,2,1,1,211,Lost
15234,277,1,197.0,2,1,1,211,Lost
15235,218,16,2870.01,2,5,5,255,At Risk
15236,299,1,321.05,2,1,2,212,Lost
15237,2,4,1395.3700000000001,5,3,4,534,Loyal Customers
15238,29,3,946.99,4,3,3,433,Loyal Customers
15239,10,2,780.59,5,2,3,523,New Customers
15240,45,12,4443.03,4,5,5,455,Champions
15241,67,11,2997.36,3,5,5,355,Loyal Customers
15242,422,1,302.04,1,1,2,112,Lost
15243,74,2,910.33,3,2,3,323,Potential Loyalists
15244,65,3,810.23,3,3,3,333,Loyal Customers
15245,134,8,4610.84,3,4,5,345,Loyal Customers
15246,238,3,780.4,2,3,3,233,At Risk
15247,122,3,976.06,3,3,3,333,Loyal Customers
15248,411,3,1893.93,1,3,4,134,At Risk
15249,32,18,9185.15,4,5,5,455,Champions
15250,641,1,60.0,1,1,1,111,Lost
15251,9,21,18017.48,5,5,5,555,Champions
15252,36,5,2103.41,4,4,4,444,Champions
15253,16,8,2036.14,5,4,4,544,Champions
15254,127,3,1088.35,3,3,3,333,Loyal Customers
15255,67,9,3670.57,3,5,5,355,Loyal Customers
15256,149,2,170.4,3,2,1,321,Potential Loyalists
15257,283,2,197.0,2,2,1,221,Lost
15258,169,2,591.26,3,2,3,323,Potential Loyalists
15259,513,4,887.38,1,3,3,133,At Risk
15260,100,25,8699.73,3,5,5,355,Loyal Customers
15261,135,4,1474.1000000000001,3,3,4,334,Loyal Customers
15262,324,3,418.82,2,3,2,232,Potential Loyalists
15263,107,1,156.51,3,1,1,311,Potential Loyalists
15264,64,2,848.4,3,2,3,323,Potential Loyalists
15265,151,4,3328.69,3,3,5,335,Loyal Customers
15266,338,5,852.21,2,4,3,243,At Risk
15267,22,5,1567.6,4,4,4,444,Champions
15268,479,2,695.5,1,2,3,123,Lost
15269,24,3,935.36,4,3,3,433,Loyal Customers
15270,16,21,7002.06,5,5,5,555,Champions
15271,7,24,4615.79,5,5,5,555,Champions
15272,57,6,1848.73,4,4,4,444,Champions
15274,4,2,716.57,5,2,3,523,New Customers
15275,38,1,615.14,4,1,3,413,New Customers
15276,66,4,632.58,3,3,3,333,Loyal Customers
15277,47,2,476.34,4,2,2,422,New Customers
15278,562,4,496.15999999999997,1,3,2,132,Potential Loyalists
15279,355,5,1560.59,2,4,4,244,At Risk
15280,172,3,386.27,3,3,2,332,Potential Loyalists
15281,59,16,8228.27,4,5,5,455,Champions
15282,570,1,348.59,1,1,2,112,Lost
15283,487,2,114.43,1,2,1,121,Lost
15284,500,1,24.75,1,1,1,111,Lost
15285,408,1,94.92,2,1,1,211,Lost
15286,50,1,240.55,4,1,1,411,New Customers
15287,22,5,648.03,4,4,3,443,Loyal Customers
15288,43,10,3883.13,4,5,5,455,Champions
15289,29,5,1593.09,4,4,4,444,Champions
15290,5,26,10297.619999999999,5,5,5,555,Champions
15291,26,37,12842.7,4,5,5,455,Champions
15292,201,1,164.99,2,1,1,211,Lost
15293,666,1,247.5,1,1,1,111,Lost
15294,411,1,233.35,1,1,1,111,Lost
15295,654,1,217.23999999999998,1,1,1,111,Lost
15296,51,12,10342.83,4,5,5,455,Champions
15297,10,3,641.94,5,3,3,533,Loyal Customers
15298,2,22,8469.37,5,5,5,555,Champions
15299,67,3,2003.7,3,3,4,334,Loyal Customers
15300,64,1,496.44,3,1,2,312,Potential Loyalists
15301,51,16,6980.9400000000005,4,5,5,455,Champions
15302,730,1,291.05,1,1,2,112,Lost
15303,290,3,1176.33,2,3,4,234,At Risk
15304,61,9,919.5500000000001,3,5,3,353,Loyal Customers
15305,555,1,93.6,1,1,1,111,Lost
15306,64,9,2783.4500000000003,3,5,4,354,Loyal Customers
15307,96,1,205.3,3,1,1,311,Potential Loyalists
15308,274,1,310.47,2,1,2,212,Lost
15309,611,4,797.96,1,3,3,133,At Risk
15310,479,1,1582.8,1,1,4,114,Lost
15311,1,208,108112.26,5,5,5,555,Champions
15312,75,12,2930.19,3,5,5,355,Loyal Customers
15313,110,1,52.0,3,1,1,311,Potential Loyalists
15314,199,3,820.4499999999999,2,3,3,233,At Risk
15315,64,2,570.5,3,2,2,322,Potential Loyalists
15316,327,1,165.0,2,1,1,211,Lost
15317,677,1,129.75,1,1,1,111,Lost
15318,4,1,312.62,5,1,2,512,New Customers
15319,284,1,204.5,2,1,1,211,Lost
15320,44,1,197.53,4,1,1,411,New Customers
15321,71,12,6661.88,3,5,5,355,Loyal Customers
15322,86,2,1310.91,3,2,4,324,Potential Loyalists
15323,563,3,434.6,1,3,2,132,Potential Loyalists
15324,701,1,140.22000000000003,1,1,1,111,Lost
15325,104,8,1602.01,3,4,4,344,Loyal Customers
15326,334,5,1619.72,2,4,4,244,At Risk
15327,53,1,208.75,4,1,1,411,New Customers
15328,408,1,107.24,2,1,1,211,Lost
15329,39,11,2968.38,4,5,5,455,Champions
15330,32,2,297.36,4,2,2,422,New Customers
15331,500,3,767.91,1,3,3,133,At Risk
15332,366,6,6553.74,2,4,5,245,At Risk
15333,208,1,1028.56,2,1,3,213,Lost
15334,157,3,351.67,3,3,2,332,Potential Loyalists
15335,54,1,173.97,4,1,1,411,New Customers
15336,402,1,240.5,2,1,1,211,Lost
15337,411,1,373.02,1,1,2,112,Lost
15338,677,1,283.43,1,1,2,112,Lost
15339,66,7,1827.84,3,4,4,344,Loyal Customers
15340,562,1,105.5,1,1,1,111,Lost
15341,81,2,2402.7200000000003,3,2,4,324,Potential Loyalists
15342,130,1,406.09,3,1,2,312,Potential Loyalists
15343,87,1,364.5,3,1,2,312,Potential Loyalists
15344,1,3,563.94,5,3,2,532,Potential Loyalists
15345,46,1,373.59000000000003,4,1,2,412,New Customers
15346,333,3,596.12,2,3,3,233,At Risk
15347,366,4,1363.6,2,3,4,234,At Risk
15348,72,1,158.04,3,1,1,311,Potential Loyalists
15349,158,2,473.81,3,2,2,322,Potential Loyalists
15350,373,2,663.25,2,2,3,223,Lost
15351,12,10,3738.29,5,5,5,555,Champions
15352,549,1,114.95,1,1,1,111,Lost
15353,255,7,3175.95,2,4,5,245,At Risk
15355,29,2,277.05,4,2,2,422,New Customers
15356,31,13,3464.95,4,5,5,455,Champions
15358,5,42,16617.73,5,5,5,555,Champions
15359,663,8,181.35,1,4,1,141,Potential Loyalists
15360,40,1,427.93,4,1,2,412,New Customers
15361,362,3,405.6,2,3,2,232,Potential Loyalists
15362,449,2,613.08,1,2,3,123,Lost
15363,373,2,1004.11,2,2,3,223,Lost
15364,96,2,913.19,3,2,3,323,Potential Loyalists
15365,26,13,4489.33,4,5,5,455,Champions
15366,75,7,2380.44,3,4,4,344,Loyal Customers
15367,57,11,5064.38,4,5,5,455,Champions
15368,21,2,233.5,4,2,1,421,New Customers
15369,492,8,4830.82,1,4,5,145,At Risk
15370,41,8,3739.01,4,4,5,445,Champions
15371,662,1,59.400000000000006,1,1,1,111,Lost
15372,137,7,3562.02,3,4,5,345,Loyal Customers
15373,8,16,3340.4900000000002,5,5,5,555,Champions
15374,129,2,307.32,3,2,2,322,Potential Loyalists
15375,690,1,60.959999999999994,1,1,1,111,Lost
15376,40,3,1211.41,4,3,4,434,Loyal Customers
15377,383,4,1211.75,2,3,4,234,At Risk
15378,463,2,246.5,1,2,1,121,Lost
15379,169,8,4843.9400000000005,3,4,5,345,Loyal Customers
15380,9,11,3479.0600000000004,5,5,5,555,Champions
15381,268,3,1063.32,2,3,3,233,At Risk
15382,15,12,13623.99,5,5,5,555,Champions
15384,170,4,2027.79,3,3,4,334,Loyal Customers
15385,40,3,942.08,4,3,3,433,Loyal Customers
15386,186,1,394.14,3,1,2,312,Potential Loyalists
15387,492,1,468.65,1,1,2,112,Lost
15388,270,1,140.54,2,1,1,211,Lost
15390,396,2,1216.66,2,2,4,224,Lost
15391,584,1,289.87,1,1,2,112,Lost
15392,5,7,2658.23,5,4,4,544,Champions
15393,16,5,891.34,5,4,3,543,Loyal Customers
15394,10,11,5286.8,5,5,5,555,Champions
15395,326,1,107.45,2,1,1,211,Lost
15396,113,2,796.38,3,2,3,323,Potential Loyalists
15397,290,1,94.0,2,1,1,211,Lost
15398,16,2,1345.53,5,2,4,524,New Customers
15399,1,3,815.77,5,3,3,533,Loyal Customers
15400,92,8,1286.35,3,4,4,344,Loyal Customers
15401,452,2,216.95000000000002,1,2,1,121,Lost
15402,149,6,1618.8600000000001,3,4,4,344,Loyal Customers
15403,492,2,143.51999999999998,1,2,1,121,Lost
15404,376,1,257.06,2,1,1,211,Lost
15405,189,2,640.89,2,2,3,223,Lost
15406,31,4,975.87,4,3,3,433,Loyal Customers
15407,34,4,861.44,4,3,3,433,Loyal Customers
15408,264,1,234.28,2,1,1,211,Lost
15409,721,1,131.25,1,1,1,111,Lost
15410,84,10,4582.04,3,5,5,355,Loyal Customers
15411,26,4,1358.88,4,3,4,434,Loyal Customers
15412,171,1,190.53,3,1,1,311,Potential Loyalists
15413,692,5,4576.8,1,4,5,145,At Risk
15414,10,3,759.9000000000001,5,3,3,533,Loyal Customers
15415,313,1,572.8100000000001,2,1,2,212,Lost
15416,65,7,4540.92,3,4,5,345,Loyal Customers
15417,85,1,508.8,3,1,2,312,Potential Loyalists
15418,425,2,452.32,1,2,2,122,Lost
15419,25,1,135.86,4,1,1,411,New Customers
15420,434,6,743.0,1,4,3,143,At Risk
15421,59,10,3785.39,4,5,5,455,Champions
15422,323,7,1603.02,2,4,4,244,At Risk
15423,38,3,250.94,4,3,1,431,Potential Loyalists
15424,254,3,537.3,2,3,2,232,Potential Loyalists
15425,400,4,1944.57,2,3,4,234,At Risk
15426,19,9,2590.39,5,5,4,554,Champions
15427,33,3,1483.14,4,3,4,434,Loyal Customers
15428,15,4,722.8000000000001,5,3,3,533,Loyal Customers
15429,27,2,397.35,4,2,2,422,New Customers
15430,468,2,954.75,1,2,3,123,Lost
15431,503,1,153.24,1,1,1,111,Lost
15432,23,2,320.76,4,2,2,422,New Customers
15433,214,2,533.3,2,2,2,222,Lost
15434,8,11,2567.06,5,5,4,554,Champions
15435,22,1,149.29,4,1,1,411,New Customers
15436,12,3,1122.53,5,3,3,533,Loyal Customers
15437,262,2,393.45,2,2,2,222,Lost
15438,131,1,156.57999999999998,3,1,1,311,Potential Loyalists
15439,405,4,1269.05,2,3,4,234,At Risk
15440,55,3,383.68,4,3,2,432,Potential Loyalists
15441,396,3,1254.21,2,3,4,234,At Risk
15442,249,1,594.0,2,1,3,213,Lost
15443,2,14,5071.23,5,5,5,555,Champions
15444,9,2,1418.26,5,2,4,524,New Customers
15445,264,2,284.5,2,2,2,222,Lost
15446,377,3,406.95,2,3,2,232,Potential Loyalists
15447,331,5,492.88,2,4,2,242,Potential Loyalists
15448,313,2,788.81,2,2,3,223,Lost
15449,26,3,974.52,4,3,3,433,Loyal Customers
15450,30,1,429.84,4,1,2,412,New Customers
15451,434,2,233.21,1,2,1,121,Lost
15452,30,6,1799.1100000000001,4,4,4,444,Champions
15453,2,7,1388.37,5,4,4,544,Champions
15454,362,2,307.69,2,2,2,222,Lost
15455,598,1,38.25,1,1,1,111,Lost
15456,283,10,1966.41,2,5,4,254,At Risk
15457,262,1,237.07,2,1,1,211,Lost
15458,25,2,370.43999999999994,4,2,2,422,New Customers
15459,417,2,202.82999999999998,1,2,1,121,Lost
15460,354,1,216.76,2,1,1,211,Lost
15461,632,1,210.0,1,1,1,111,Lost
15462,94,4,737.05,3,3,3,333,Loyal Customers
15463,29,1,126.14,4,1,1,411,New Customers
15464,338,1,888.1,2,1,3,213,Lost
15465,20,32,12655.65,4,5,5,455,Champions
15466,85,4,1571.01,3,3,4,334,Loyal Customers
15467,9,3,499.93,5,3,2,532,Potential Loyalists
15468,51,3,1241.72,4,3,4,434,Loyal Customers
15469,50,3,734.2,4,3,3,433,Loyal Customers
15470,576,1,63.419999999999995,1,1,1,111,Lost
15471,2,3,1316.56,5,3,4,534,Loyal Customers
15472,113,1,371.56,3,1,2,312,Potential Loyalists
15473,14,8,2046.0,5,4,4,544,Champions
15474,596,1,163.1,1,1,1,111,Lost
15475,77,1,454.10999999999996,3,1,2,312,Potential Loyalists
15476,380,4,2209.98,2,3,4,234,At Risk
15477,650,1,368.4,1,1,2,112,Lost
15478,40,3,2024.98,4,3,4,434,Loyal Customers
15479,733,1,147.4,1,1,1,111,Lost
15480,116,3,3437.9500000000003,3,3,5,335,Loyal Customers
15481,401,1,1889.6599999999999,2,1,4,214,Lost
15482,16,17,12944.16,5,5,5,555,Champions
15483,161,10,862.2,3,5,3,353,Loyal Customers
15484,1,6,4539.84,5,4,5,545,Champions
15485,30,7,5771.51,4,4,5,445,Champions
15486,527,1,102.0,1,1,1,111,Lost
15487,680,1,231.32,1,1,1,111,Lost
15488,93,5,416.92,3,4,2,342,Potential Loyalists
15489,23,8,2419.61,4,4,4,444,Champions
15490,430,1,217.6,1,1,1,111,Lost
15491,95,6,2967.44,3,4,5,345,Loyal Customers
15492,28,2,659.4599999999999,4,2,3,423,New Customers
15493,33,9,4276.08,4,5,5,455,Champions
15494,21,5,3739.73,4,4,5,445,Champions
15495,379,1,246.5,2,1,1,211,Lost
15496,631,1,146.14000000000001,1,1,1,111,Lost
15497,18,9,8280.94,5,5,5,555,Champions
15498,3,44,25732.03,5,5,5,555,Champions
15499,724,1,161.6,1,1,1,111,Lost
15500,8,4,995.96,5,3,3,533,Loyal Customers
15501,405,2,402.5,2,2,2,222,Lost
15502,16,11,9400.57,5,5,5,555,Champions
15503,363,2,267.15,2,2,1,221,Lost
15504,81,4,423.85,3,3,2,332,Potential Loyalists
15505,53,5,3610.96,4,4,5,445,Champions
15506,23,6,2040.03,4,4,4,444,Champions
15507,172,1,492.36,3,1,2,312,Potential Loyalists
15508,189,6,1000.27,2,4,3,243,At Risk
15509,380,1,166.51,2,1,1,211,Lost
15511,12,5,909.23,5,4,3,543,Loyal Customers
15512,156,4,331.58,3,3,2,332,Potential Loyalists
15513,33,33,25696.89,4,5,5,455,Champions
15514,12,18,5695.19,5,5,5,555,Champions
15515,387,1,171.81,2,1,1,211,Lost
15516,45,3,62.43,4,3,1,431,Potential Loyalists
15517,233,1,267.03,2,1,1,211,Lost
15518,64,15,4202.99,3,5,5,355,Loyal Customers
15519,383,2,344.61,2,2,2,222,Lost
15520,2,1,343.5,5,1,2,512,New Customers
15521,40,16,6695.04,4,5,5,455,Champions
15522,33,2,398.84,4,2,2,422,New Customers
15523,84,16,11897.53,3,5,5,355,Loyal Customers
15524,607,1,151.4,1,1,1,111,Lost
15525,2,4,1295.7,5,3,4,534,Loyal Customers
15526,33,2,148.44,4,2,1,421,New Customers
15527,19,23,5538.74,5,5,5,555,Champions
15528,254,1,229.33,2,1,1,211,Lost
15529,23,12,5111.95,4,5,5,455,Champions
15530,22,5,1779.82,4,4,4,444,Champions
15531,8,2,2007.44,5,2,4,524,New Customers
15532,25,10,3700.1,4,5,5,455,Champions
15533,19,3,771.67,5,3,3,533,Loyal Customers
15534,726,1,162.25,1,1,1,111,Lost
15535,173,6,1087.82,3,4,3,343,Loyal Customers
15536,409,1,259.09,2,1,1,211,Lost
15537,163,1,93.97,3,1,1,311,Potential Loyalists
15538,539,5,770.1,1,4,3,143,At Risk
15539,7,1,538.46,5,1,2,512,New Customers
15540,11,2,460.68,5,2,2,522,New Customers
15541,114,1,85.13000000000001,3,1,1,311,Potential Loyalists
15542,512,3,918.45,1,3,3,133,At Risk
15543,288,2,242.84,2,2,1,221,Lost
15544,9,20,8162.43,5,5,5,555,Champions
15545,54,2,428.05,4,2,2,422,New Customers
15546,607,2,1079.1000000000001,1,2,3,123,Lost
15547,7,26,9701.44,5,5,5,555,Champions
15548,596,1,107.24,1,1,1,111,Lost
15549,77,8,2298.11,3,4,4,344,Loyal Customers
15550,4,12,2009.1000000000001,5,5,4,554,Champions
15551,37,7,1710.08,4,4,4,444,Champions
15552,217,2,252.52,2,2,1,221,Lost
15553,60,1,437.23,3,1,2,312,Potential Loyalists
15554,278,1,217.2,2,1,1,211,Lost
15555,12,36,11805.61,5,5,5,555,Champions
15556,24,1,279.77,4,1,2,412,New Customers
15557,29,1,473.65000000000003,4,1,2,412,New Customers
15558,639,1,197.18,1,1,1,111,Lost
15559,568,1,1109.4,1,1,3,113,Lost
15560,398,2,153.52,2,2,1,221,Lost
15561,12,8,1904.1499999999999,5,4,4,544,Champions
15562,352,3,621.54,2,3,3,233,At Risk
15563,22,7,2829.2,4,4,5,445,Champions
15564,463,2,70.74000000000001,1,2,1,121,Lost
15565,50,2,173.16,4,2,1,421,New Customers
15566,393,2,227.87,2,2,1,221,Lost
15567,19,1,186.01,5,1,1,511,New Customers
15568,3,3,724.39,5,3,3,533,Loyal Customers
15569,104,10,3566.4,3,5,5,355,Loyal Customers
15570,7,25,8767.49,5,5,5,555,Champions
15571,12,14,3727.38,5,5,5,555,Champions
15572,5,10,3804.71,5,5,5,555,Champions
15573,32,5,1207.18,4,4,4,444,Champions
15574,178,6,1461.58,3,4,4,344,Loyal Customers
15575,620,1,30.1,1,1,1,111,Lost
15576,38,1,940.6700000000001,4,1,3,413,New Customers
15577,151,5,397.98,3,4,2,342,Potential Loyalists
15578,162,1,127.1,3,1,1,311,Potential Loyalists
15579,69,5,1285.55,3,4,4,344,Loyal Customers
15580,377,8,1330.34,2,4,4,244,At Risk
15581,156,35,4799.35,3,5,5,355,Loyal Customers
15582,25,3,682.9100000000001,4,3,3,433,Loyal Customers
15583,376,1,107.86,2,1,1,211,Lost
15584,24,6,1228.95,4,4,4,444,Champions
15585,177,1,455.3,3,1,2,312,Potential Loyalists
15586,593,3,1018.14,1,3,3,133,At Risk
15587,50,7,1522.0800000000002,4,4,4,444,Champions
15588,678,1,579.6,1,1,2,112,Lost
15589,256,3,456.58,2,3,2,232,Potential Loyalists
15590,382,5,1496.6,2,4,4,244,At Risk
15591,583,3,217.9,1,3,1,131,Potential Loyalists
15592,47,1,388.58,4,1,2,412,New Customers
15593,71,1,199.8,3,1,1,311,Potential Loyalists
15594,16,5,1771.78,5,4,4,544,Champions
15595,488,1,357.6,1,1,2,112,Lost
15596,101,9,3130.04,3,5,5,355,Loyal Customers
15597,35,2,563.37,4,2,2,422,New Customers
15598,53,2,548.02,4,2,2,422,New Customers
15599,27,3,1250.06,4,3,4,434,Loyal Customers
15600,428,4,1199.31,1,3,4,134,At Risk
15601,11,30,14872.28,5,5,5,555,Champions
15602,8,16,3230.51,5,5,5,555,Champions
15603,79,2,88.48,3,2,1,321,Potential Loyalists
15604,52,1,216.39,4,1,1,411,New Customers
15605,36,9,1876.9,4,5,4,454,Champions
15606,61,17,5230.99,3,5,5,355,Loyal Customers
15607,337,9,1708.97,2,5,4,254,At Risk
15608,28,5,1785.98,4,4,4,444,Champions
15609,184,1,281.53000000000003,3,1,2,312,Potential Loyalists
15610,52,1,112.46000000000001,4,1,1,411,New Customers
15611,10,25,2982.28,5,5,5,555,Champions
15612,36,2,180.15,4,2,1,421,New Customers
15613,610,1,333.34,1,1,2,112,Lost
15614,438,4,3147.36,1,3,5,135,At Risk
15615,10,47,21290.22,5,5,5,555,Champions
15616,438,1,277.16,1,1,2,112,Lost
15617,396,3,828.5500000000001,2,3,3,233,At Risk
15618,33,4,776.851,4,3,3,433,Loyal Customers
15619,11,1,336.40000000000003,5,1,2,512,New Customers
15620,57,4,1912.41,4,3,4,434,Loyal Customers
15621,4,4,1293.03,5,3,4,534,Loyal Customers
15622,43,17,7536.36,4,5,5,455,Champions
15623,141,8,2437.05,3,4,4,344,Loyal Customers
15624,117,4,588.13,3,3,3,333,Loyal Customers
15625,104,9,3236.4,3,5,5,355,Loyal Customers
15626,75,3,1067.52,3,3,3,333,Loyal Customers
15627,457,2,566.9,1,2,2,122,Lost
15628,5,17,5652.26,5,5,5,555,Champions
15629,450,4,2240.9,1,3,4,134,At Risk
15630,45,3,1481.4,4,3,4,434,Loyal Customers
15631,642,1,596.67,1,1,3,113,Lost
15632,16,8,3285.31,5,4,5,545,Champions
15633,509,13,4352.46,1,5,5,155,At Risk
15634,17,2,554.65,5,2,2,522,New Customers
15635,396,1,25.5,2,1,1,211,Lost
15636,90,4,1444.58,3,3,4,334,Loyal Customers
15637,53,5,676.96,4,4,3,443,Loyal Customers
15638,379,6,1873.2,2,4,4,244,At Risk
15639,134,3,999.28,3,3,3,333,Loyal Customers
15640,4,29,22630.03,5,5,5,555,Champions
15641,105,12,5345.55,3,5,5,355,Loyal Customers
15642,730,1,105.78000000000002,1,1,1,111,Lost
15643,192,3,596.2,2,3,3,233,At Risk
15644,166,4,813.0,3,3,3,333,Loyal Customers
15645,19,3,1038.22,5,3,3,533,Loyal Customers
15646,158,5,974.61,3,4,3,343,Loyal Customers
15647,415,1,169.0,1,1,1,111,Lost
15648,204,2,657.35,2,2,3,223,Lost
15649,336,4,2170.35,2,3,4,234,At Risk
15650,522,2,553.88,1,2,2,122,Lost
15651,37,5,1259.06,4,4,4,444,Champions
15652,91,5,1340.39,3,4,4,344,Loyal Customers
15653,116,1,48.0,3,1,1,311,Potential Loyalists
15654,9,2,907.53,5,2,3,523,New Customers
15655,243,1,560.67,2,1,2,212,Lost
15656,45,4,748.5,4,3,3,433,Loyal Customers
15657,23,1,30.0,4,1,1,411,New Customers
15658,190,8,2383.57,2,4,4,244,At Risk
15659,44,3,532.49,4,3,2,432,Potential Loyalists
15660,25,15,2812.99,4,5,5,455,Champions
15661,317,8,1215.95,2,4,4,244,At Risk
15662,661,2,283.73,1,2,2,122,Lost
15663,106,1,138.14,3,1,1,311,Potential Loyalists
15664,51,4,1254.03,4,3,4,434,Loyal Customers
15665,168,5,3990.17,3,4,5,345,Loyal Customers
15666,472,2,632.9399999999999,1,2,3,123,Lost
15667,40,1,301.32,4,1,2,412,New Customers
15668,218,1,76.32000000000001,2,1,1,211,Lost
15669,40,4,684.34,4,3,3,433,Loyal Customers
15670,297,2,325.2,2,2,2,222,Lost
15671,19,7,2585.37,5,4,4,544,Champions
15672,725,1,45.300000000000004,1,1,1,111,Lost
15673,88,9,6380.89,3,5,5,355,Loyal Customers
15674,73,12,6583.57,3,5,5,355,Loyal Customers
15675,81,4,525.09,3,3,2,332,Potential Loyalists
15676,19,3,3348.21,5,3,5,535,Loyal Customers
15677,49,3,1254.78,4,3,4,434,Loyal Customers
15678,53,3,1893.89,4,3,4,434,Loyal Customers
15679,24,4,781.28,4,3,3,433,Loyal Customers
15680,9,10,4325.63,5,5,5,555,Champions
15681,25,14,2989.7,4,5,5,455,Champions
15682,599,2,318.24,1,2,2,122,Lost
15683,117,2,524.54,3,2,2,322,Potential Loyalists
15684,547,3,173.95,1,3,1,131,Potential Loyalists
15685,450,1,55.980000000000004,1,1,1,111,Lost
15686,420,1,90.0,1,1,1,111,Lost
15687,9,9,2993.1,5,5,5,555,Champions
15688,419,1,190.57,1,1,1,111,Lost
15689,120,3,521.03,3,3,2,332,Potential Loyalists
15690,4,2,239.76,5,2,1,521,New Customers
15691,252,4,571.3,2,3,2,232,Potential Loyalists
15692,28,1,191.04,4,1,1,411,New Customers
15693,659,1,37.5,1,1,1,111,Lost
15694,1,23,10657.57,5,5,5,555,Champions
15695,267,4,1112.09,2,3,3,233,At Risk
15696,33,13,3767.7200000000003,4,5,5,455,Champions
15697,690,1,246.75,1,1,1,111,Lost
15698,624,1,46.2,1,1,1,111,Lost
15699,18,1,279.7,5,1,2,512,New Customers
15700,172,2,679.73,3,2,3,323,Potential Loyalists
15701,2,4,1512.19,5,4,4,544,Champions
15702,476,1,112.57000000000001,1,1,1,111,Lost
15703,265,1,211.5,2,1,1,211,Lost
15704,140,6,3817.96,3,4,5,345,Loyal Customers
15705,201,1,143.1,2,1,1,211,Lost
15706,64,4,1060.56,3,4,3,343,Loyal Customers
15707,35,4,945.58,4,4,3,443,Loyal Customers
15708,41,9,4361.77,4,5,5,455,Champions
15709,284,2,295.95,2,2,2,222,Lost
15710,417,1,898.87,1,1,3,113,Lost
15711,557,2,420.25,1,2,2,122,Lost
15712,9,12,3421.56,5,5,5,555,Champions
15713,143,4,993.84,3,4,3,343,Loyal Customers
15714,12,5,784.8100000000001,5,4,3,543,Loyal Customers
15715,556,5,658.02,1,4,3,143,At Risk
15716,146,11,2996.96,3,5,5,355,Loyal Customers
